info_date,cpi_yoy,ppi_yoy,cpi_core,cpi_ppi_scissors,pmi_manu,pmi_non_manu,pmi_mom,pmi_yoy,shibor_1y,shibor_overnight,shibor_3m,m2_yoy,m1_yoy,m1_m2_scissors
2020-06-30,3.3,-3.7,1.1,6.4,50.9,54.4,3.036437,0.592885,2.358,1.785,2.126,11.05,6.75,-4.3
2020-07-01,3.3,-3.7,1.1,6.4,50.9,54.4,3.036437,0.592885,2.361,1.967,2.122,11.05,6.75,-4.3
2020-07-02,3.3,-3.7,1.1,6.4,50.9,54.4,3.036437,0.592885,2.368,1.745,2.113,11.05,6.75,-4.3
2020-07-03,3.3,-3.7,1.1,6.4,50.9,54.4,3.036437,0.592885,2.376,1.364,2.105,11.05,6.75,-4.3
2020-07-06,3.3,-3.7,1.1,6.4,50.9,54.4,3.036437,0.592885,2.384,1.346,2.104,11.05,6.75,-4.3
2020-07-07,3.3,-3.7,1.1,6.4,50.9,54.4,3.036437,0.592885,2.392,1.706,2.103,11.05,6.75,-4.3
2020-07-08,3.3,-3.7,1.1,6.4,50.9,54.4,3.036437,0.592885,2.404,2.088,2.111,11.05,6.75,-4.3
2020-07-09,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.42,2.189,2.122,11.05,6.75,-4.3
2020-07-10,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.433,2.197,2.143,11.1,6.5,-4.6
2020-07-13,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.455,2.128,2.163,11.1,6.5,-4.6
2020-07-14,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.48,1.67,2.192,11.1,6.5,-4.6
2020-07-15,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.516,2.022,2.241,11.1,6.5,-4.6
2020-07-16,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.574,2.2465,2.286,11.1,6.5,-4.6
2020-07-17,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.637,2.328,2.356,11.1,6.5,-4.6
2020-07-20,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.671,1.9565,2.404,11.1,6.5,-4.6
2020-07-21,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.727,1.584,2.466,11.1,6.5,-4.6
2020-07-22,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.758,1.336,2.501,11.1,6.5,-4.6
2020-07-23,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.783,1.858,2.541,11.1,6.5,-4.6
2020-07-24,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.796,1.843,2.557,11.1,6.5,-4.6
2020-07-27,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.804,1.994,2.574,11.1,6.5,-4.6
2020-07-28,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.807,1.753,2.578,11.1,6.5,-4.6
2020-07-29,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.815,1.45,2.586,11.1,6.5,-4.6
2020-07-30,2.48,-3.7,0.9,5.48,50.9,54.4,3.036437,0.592885,2.82,1.369,2.59,11.1,6.5,-4.6
2020-07-31,2.48,-3.7,0.9,5.48,51.1,54.2,2.816901,0.392927,2.828,1.788,2.593,11.1,6.5,-4.6
2020-08-03,2.48,-3.7,0.9,5.48,51.1,54.2,2.816901,0.392927,2.828,1.57,2.595,11.1,6.5,-4.6
2020-08-04,2.48,-3.7,0.9,5.48,51.1,54.2,2.816901,0.392927,2.837,1.925,2.598,11.1,6.5,-4.6
2020-08-05,2.48,-3.7,0.9,5.48,51.1,54.2,2.816901,0.392927,2.846,1.69,2.6,11.1,6.5,-4.6
2020-08-06,2.48,-3.7,0.9,5.48,51.1,54.2,2.816901,0.392927,2.85,1.661,2.6,11.1,6.5,-4.6
2020-08-07,2.48,-3.7,0.9,5.48,51.1,54.2,2.816901,0.392927,2.852,2.057,2.603,11.1,6.5,-4.6
2020-08-10,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.853,2.129,2.601,11.1,6.5,-4.6
2020-08-11,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.855,2.201,2.6,10.7,6.9,-3.8
2020-08-12,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.862,2.152,2.601,10.7,6.9,-3.8
2020-08-13,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.866,2.162,2.601,10.7,6.9,-3.8
2020-08-14,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.872,2.175,2.601,10.7,6.9,-3.8
2020-08-17,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.878,2.128,2.602,10.7,6.9,-3.8
2020-08-18,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.886,2.115,2.6,10.7,6.9,-3.8
2020-08-19,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.893,2.148,2.6,10.7,6.9,-3.8
2020-08-20,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.896,2.172,2.601,10.7,6.9,-3.8
2020-08-21,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.9,2.258,2.601,10.7,6.9,-3.8
2020-08-24,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.901,2.3595,2.604,10.7,6.9,-3.8
2020-08-25,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.905,1.969,2.606,10.7,6.9,-3.8
2020-08-26,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.907,1.63,2.612,10.7,6.9,-3.8
2020-08-27,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.917,1.477,2.621,10.7,6.9,-3.8
2020-08-28,2.7,-3.7,0.5,5.1,51.1,54.2,2.816901,0.392927,2.922,1.345,2.63,10.7,6.9,-3.8
2020-08-31,2.7,-3.7,0.5,5.1,51.0,55.2,3.030303,-0.195695,2.933,1.766,2.636,10.7,6.9,-3.8
2020-09-01,2.7,-3.7,0.5,5.1,51.0,55.2,3.030303,-0.195695,2.942,2.104,2.64,10.7,6.9,-3.8
2020-09-02,2.7,-3.7,0.5,5.1,51.0,55.2,3.030303,-0.195695,2.945,2.094,2.646,10.7,6.9,-3.8
2020-09-03,2.7,-3.7,0.5,5.1,51.0,55.2,3.030303,-0.195695,2.951,1.742,2.654,10.7,6.9,-3.8
2020-09-04,2.7,-3.7,0.5,5.1,51.0,55.2,3.030303,-0.195695,2.953,2.052,2.661,10.7,6.9,-3.8
2020-09-07,2.7,-3.7,0.5,5.1,51.0,55.2,3.030303,-0.195695,2.965,2.088,2.676,10.7,6.9,-3.8
2020-09-08,2.7,-3.7,0.5,5.1,51.0,55.2,3.030303,-0.195695,2.982,2.051,2.688,10.7,6.9,-3.8
2020-09-09,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,2.988,1.607,2.693,10.7,6.9,-3.8
2020-09-10,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,2.992,1.34,2.695,10.7,6.9,-3.8
2020-09-11,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,2.999,1.464,2.697,10.4,8.0,-2.4
2020-09-14,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.002,1.607,2.697,10.4,8.0,-2.4
2020-09-15,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.003,1.731,2.696,10.4,8.0,-2.4
2020-09-16,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.0,1.404,2.688,10.4,8.0,-2.4
2020-09-17,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.0,1.769,2.686,10.4,8.0,-2.4
2020-09-18,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.0,2.101,2.679,10.4,8.0,-2.4
2020-09-21,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.001,2.204,2.673,10.4,8.0,-2.4
2020-09-22,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.002,2.286,2.67,10.4,8.0,-2.4
2020-09-23,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.002,1.884,2.67,10.4,8.0,-2.4
2020-09-24,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.008,1.424,2.668,10.4,8.0,-2.4
2020-09-25,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.009,1.113,2.668,10.4,8.0,-2.4
2020-09-27,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.009,0.685,2.671,10.4,8.0,-2.4
2020-09-28,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.01,0.602,2.673,10.4,8.0,-2.4
2020-09-29,2.38,-3.7,0.5,4.38,51.0,55.2,3.030303,-0.195695,3.016,0.913,2.684,10.4,8.0,-2.4
2020-09-30,2.38,-3.7,0.5,4.38,51.5,55.9,3.413655,0.980392,3.021,2.361,2.691,10.4,8.0,-2.4
2020-10-09,2.38,-3.7,0.5,4.38,51.5,55.9,3.413655,0.980392,3.024,2.038,2.708,10.4,8.0,-2.4
2020-10-10,2.38,-3.7,0.5,4.38,51.5,55.9,3.413655,0.980392,3.028,1.628,2.715,10.4,8.0,-2.4
2020-10-12,2.38,-3.7,0.5,4.38,51.5,55.9,3.413655,0.980392,3.031,1.53,2.722,10.4,8.0,-2.4
2020-10-13,2.38,-3.7,0.5,4.38,51.5,55.9,3.413655,0.980392,3.039,1.7,2.734,10.4,8.0,-2.4
2020-10-14,2.38,-3.7,0.5,4.38,51.5,55.9,3.413655,0.980392,3.045,1.962,2.757,10.9,8.1,-2.8
2020-10-15,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.057,2.063,2.774,10.9,8.1,-2.8
2020-10-16,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.066,2.017,2.786,10.9,8.1,-2.8
2020-10-19,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.074,2.187,2.803,10.9,8.1,-2.8
2020-10-20,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.081,2.162,2.829,10.9,8.1,-2.8
2020-10-21,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.09,1.988,2.855,10.9,8.1,-2.8
2020-10-22,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.101,1.911,2.877,10.9,8.1,-2.8
2020-10-23,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.116,2.161,2.895,10.9,8.1,-2.8
2020-10-26,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.131,2.18,2.913,10.9,8.1,-2.8
2020-10-27,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.146,2.38,2.933,10.9,8.1,-2.8
2020-10-28,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.157,2.379,2.952,10.9,8.1,-2.8
2020-10-29,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.167,2.125,2.96,10.9,8.1,-2.8
2020-10-30,2.38,-2.1,0.5,4.38,51.5,55.9,3.413655,0.980392,3.18,2.236,2.972,10.9,8.1,-2.8
2020-10-31,2.38,-2.1,0.5,4.38,51.4,56.2,4.259635,-0.194175,3.18,2.236,2.972,10.9,8.1,-2.8
2020-11-02,2.38,-2.1,0.5,4.38,51.4,56.2,4.259635,-0.194175,3.187,2.322,2.982,10.9,8.1,-2.8
2020-11-03,2.38,-2.1,0.5,4.38,51.4,56.2,4.259635,-0.194175,3.192,1.868,2.989,10.9,8.1,-2.8
2020-11-04,2.38,-2.1,0.5,4.38,51.4,56.2,4.259635,-0.194175,3.194,1.449,2.993,10.9,8.1,-2.8
2020-11-05,2.38,-2.1,0.5,4.38,51.4,56.2,4.259635,-0.194175,3.196,1.377,2.996,10.9,8.1,-2.8
2020-11-06,2.38,-2.1,0.5,4.38,51.4,56.2,4.259635,-0.194175,3.199,1.79,3.001,10.9,8.1,-2.8
2020-11-09,2.38,-2.1,0.5,4.38,51.4,56.2,4.259635,-0.194175,3.2,2.193,3.001,10.9,8.1,-2.8
2020-11-10,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.201,2.333,3.002,10.9,8.1,-2.8
2020-11-11,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.201,2.314,3.002,10.5,9.1,-1.4
2020-11-12,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.204,2.521,3.002,10.5,9.1,-1.4
2020-11-13,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.205,2.523,3.003,10.5,9.1,-1.4
2020-11-16,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.207,2.252,3.002,10.5,9.1,-1.4
2020-11-17,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.21,1.798,3.003,10.5,9.1,-1.4
2020-11-18,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.22,1.72,3.009,10.5,9.1,-1.4
2020-11-19,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.23,1.918,3.014,10.5,9.1,-1.4
2020-11-20,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.242,1.959,3.021,10.5,9.1,-1.4
2020-11-23,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.253,1.839,3.047,10.5,9.1,-1.4
2020-11-24,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.255,1.828,3.069,10.5,9.1,-1.4
2020-11-25,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.266,1.578,3.077,10.5,9.1,-1.4
2020-11-26,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.278,1.298,3.113,10.5,9.1,-1.4
2020-11-27,0.5,-2.1,0.5,2.6,51.4,56.2,4.259635,-0.194175,3.289,0.836,3.136,10.5,9.1,-1.4
2020-11-30,0.5,-2.1,0.5,2.6,52.1,56.4,3.784861,1.361868,3.291,1.115,3.123,10.5,9.1,-1.4
2020-12-01,0.5,-2.1,0.5,2.6,52.1,56.4,3.784861,1.361868,3.274,0.764,3.109,10.5,9.1,-1.4
2020-12-02,0.5,-2.1,0.5,2.6,52.1,56.4,3.784861,1.361868,3.265,0.742,3.103,10.5,9.1,-1.4
2020-12-03,0.5,-2.1,0.5,2.6,52.1,56.4,3.784861,1.361868,3.261,0.901,3.089,10.5,9.1,-1.4
2020-12-04,0.5,-2.1,0.5,2.6,52.1,56.4,3.784861,1.361868,3.2578,1.086,3.083,10.5,9.1,-1.4
2020-12-07,0.5,-2.1,0.5,2.6,52.1,56.4,3.784861,1.361868,3.257,1.366,3.076,10.5,9.1,-1.4
2020-12-08,0.5,-2.1,0.5,2.6,52.1,56.4,3.784861,1.361868,3.259,1.302,3.073,10.5,9.1,-1.4
2020-12-09,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.256,1.065,3.05,10.7,10.0,-0.7
2020-12-10,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.247,0.979,3.024,10.7,10.0,-0.7
2020-12-11,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.239,1.431,3.016,10.7,10.0,-0.7
2020-12-14,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.231,1.702,3.0,10.7,10.0,-0.7
2020-12-15,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.2,1.403,2.983,10.7,10.0,-0.7
2020-12-16,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.149,0.974,2.952,10.7,10.0,-0.7
2020-12-17,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.099,1.356,2.905,10.7,10.0,-0.7
2020-12-18,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.066,1.723,2.855,10.7,10.0,-0.7
2020-12-21,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.047,1.489,2.818,10.7,10.0,-0.7
2020-12-22,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.04,1.015,2.796,10.7,10.0,-0.7
2020-12-23,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.033,0.623,2.787,10.7,10.0,-0.7
2020-12-24,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.029,0.609,2.776,10.7,10.0,-0.7
2020-12-25,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.015,0.793,2.766,10.7,10.0,-0.7
2020-12-28,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.009,0.673,2.761,10.7,10.0,-0.7
2020-12-29,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.001,0.624,2.757,10.7,10.0,-0.7
2020-12-30,-0.5,-2.1,0.5,1.0,52.1,56.4,3.784861,1.361868,3.0,0.644,2.755,10.7,10.0,-0.7
2020-12-31,-0.5,-2.1,0.5,1.0,51.9,55.7,3.386454,-0.383877,3.0,1.093,2.756,10.7,10.0,-0.7
2021-01-04,-0.5,-2.1,0.5,1.0,51.9,55.7,3.386454,-0.383877,2.993,0.899,2.746,10.7,10.0,-0.7
2021-01-05,-0.5,-2.1,0.5,1.0,51.9,55.7,3.386454,-0.383877,2.985,0.729,2.734,10.7,10.0,-0.7
2021-01-06,-0.5,-2.1,0.5,1.0,51.9,55.7,3.386454,-0.383877,2.962,0.616,2.707,10.7,10.0,-0.7
2021-01-07,-0.5,-2.1,0.5,1.0,51.9,55.7,3.386454,-0.383877,2.936,0.921,2.677,10.7,10.0,-0.7
2021-01-08,-0.5,-2.1,0.5,1.0,51.9,55.7,3.386454,-0.383877,2.91,0.965,2.645,10.7,10.0,-0.7
2021-01-11,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.889,1.216,2.618,10.7,10.0,-0.7
2021-01-12,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.88,1.333,2.599,10.1,8.6,-1.5
2021-01-13,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.871,1.401,2.59,10.1,8.6,-1.5
2021-01-14,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.864,1.675,2.582,10.1,8.6,-1.5
2021-01-15,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.859,1.738,2.581,10.1,8.6,-1.5
2021-01-18,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.857,2.125,2.578,10.1,8.6,-1.5
2021-01-19,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.858,2.236,2.573,10.1,8.6,-1.5
2021-01-20,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.866,2.457,2.575,10.1,8.6,-1.5
2021-01-21,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.875,2.573,2.578,10.1,8.6,-1.5
2021-01-22,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.883,2.436,2.578,10.1,8.6,-1.5
2021-01-25,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.892,2.45,2.579,10.1,8.6,-1.5
2021-01-26,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.906,2.726,2.589,10.1,8.6,-1.5
2021-01-27,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.936,2.97,2.619,10.1,8.6,-1.5
2021-01-28,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.962,3.024,2.705,10.1,8.6,-1.5
2021-01-29,0.2,-2.1,0.4,0.6,51.9,55.7,3.386454,-0.383877,2.989,3.282,2.765,10.1,8.6,-1.5
2021-01-31,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,2.989,3.282,2.765,10.1,8.6,-1.5
2021-02-01,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,2.998,2.795,2.773,10.1,8.6,-1.5
2021-02-02,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,3.003,2.313,2.775,10.1,8.6,-1.5
2021-02-03,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,3.002,1.859,2.776,10.1,8.6,-1.5
2021-02-04,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,3.002,2.075,2.776,10.1,8.6,-1.5
2021-02-05,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,3.007,1.909,2.779,10.1,8.6,-1.5
2021-02-07,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,3.013,1.573,2.78,10.1,8.6,-1.5
2021-02-08,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,3.024,1.906,2.791,10.1,8.6,-1.5
2021-02-09,0.2,-2.1,0.4,0.6,51.3,52.4,2.6,-1.156069,3.034,1.772,2.808,9.4,14.7,5.3
2021-02-10,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.038,1.925,2.812,9.4,14.7,5.3
2021-02-18,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.038,2.341,2.815,9.4,14.7,5.3
2021-02-19,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.052,1.886,2.824,9.4,14.7,5.3
2021-02-20,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.063,1.457,2.832,9.4,14.7,5.3
2021-02-22,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.076,1.512,2.845,9.4,14.7,5.3
2021-02-23,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.085,1.984,2.848,9.4,14.7,5.3
2021-02-24,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.094,1.512,2.843,9.4,14.7,5.3
2021-02-25,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.101,1.703,2.836,9.4,14.7,5.3
2021-02-26,0.2,0.3,0.4,0.6,51.3,52.4,2.6,-1.156069,3.104,2.092,2.833,9.4,14.7,5.3
2021-02-28,0.2,0.3,0.4,0.6,50.6,51.4,41.736695,-1.364522,3.104,2.092,2.833,9.4,14.7,5.3
2021-03-01,0.2,0.3,0.4,0.6,50.6,51.4,41.736695,-1.364522,3.105,2.154,2.813,9.4,14.7,5.3
2021-03-02,0.2,0.3,0.4,0.6,50.6,51.4,41.736695,-1.364522,3.106,1.775,2.804,9.4,14.7,5.3
2021-03-03,0.2,0.3,0.4,0.6,50.6,51.4,41.736695,-1.364522,3.103,1.471,2.794,9.4,14.7,5.3
2021-03-04,0.2,0.3,0.4,0.6,50.6,51.4,41.736695,-1.364522,3.104,1.926,2.781,9.4,14.7,5.3
2021-03-05,0.2,0.3,0.4,0.6,50.6,51.4,41.736695,-1.364522,3.102,1.565,2.766,9.4,14.7,5.3
2021-03-08,0.2,0.3,0.4,0.6,50.6,51.4,41.736695,-1.364522,3.102,1.704,2.749,9.4,14.7,5.3
2021-03-09,0.2,0.3,0.4,0.6,50.6,51.4,41.736695,-1.364522,3.102,2.024,2.74,9.4,14.7,5.3
2021-03-10,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.102,1.747,2.737,10.1,7.4,-2.7
2021-03-11,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.102,1.796,2.733,10.1,7.4,-2.7
2021-03-12,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.101,1.787,2.719,10.1,7.4,-2.7
2021-03-15,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.102,2.245,2.709,10.1,7.4,-2.7
2021-03-16,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.102,2.14,2.705,10.1,7.4,-2.7
2021-03-17,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.1,1.968,2.704,10.1,7.4,-2.7
2021-03-18,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.1,2.206,2.703,10.1,7.4,-2.7
2021-03-19,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.1,2.135,2.698,10.1,7.4,-2.7
2021-03-22,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.097,2.052,2.694,10.1,7.4,-2.7
2021-03-23,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.094,1.976,2.689,10.1,7.4,-2.7
2021-03-24,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.09,1.822,2.681,10.1,7.4,-2.7
2021-03-25,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.089,2.029,2.6685,10.1,7.4,-2.7
2021-03-26,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.086,1.762,2.65,10.1,7.4,-2.7
2021-03-29,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.083,1.814,2.642,10.1,7.4,-2.7
2021-03-30,-0.2,0.3,0.0,-1.9,50.6,51.4,41.736695,-1.364522,3.081,1.825,2.639,10.1,7.4,-2.7
2021-03-31,-0.2,0.3,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.08,2.124,2.635,10.1,7.4,-2.7
2021-04-01,-0.2,0.3,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.08,2.143,2.635,10.1,7.4,-2.7
2021-04-02,-0.2,0.3,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.079,1.734,2.634,10.1,7.4,-2.7
2021-04-06,-0.2,0.3,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.072,1.765,2.629,10.1,7.4,-2.7
2021-04-07,-0.2,0.3,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.068,1.824,2.62,10.1,7.4,-2.7
2021-04-08,-0.2,0.3,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.062,1.76,2.615,10.1,7.4,-2.7
2021-04-09,-0.2,4.4,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.059,1.784,2.612,10.1,7.4,-2.7
2021-04-12,-0.2,4.4,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.055,1.792,2.608,9.4,7.1,-2.3
2021-04-13,-0.2,4.4,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.051,1.781,2.605,9.4,7.1,-2.3
2021-04-14,-0.2,4.4,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.042,1.81,2.603,9.4,7.1,-2.3
2021-04-15,-0.2,4.4,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.037,1.81,2.602,9.4,7.1,-2.3
2021-04-16,-0.2,4.4,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.032,1.946,2.601,9.4,7.1,-2.3
2021-04-19,-0.2,4.4,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.026,2.118,2.6,9.4,7.1,-2.3
2021-04-20,-0.2,4.4,0.0,-1.9,51.9,56.3,-0.192308,2.56917,3.02,1.854,2.6,9.4,7.1,-2.3
